text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,target_score,char_len,word_count,avg_word_len,punct_count,caps_word_count,biased_word_count,biased_word_ratio,biased_word_present,vader_compound,vader_pos,vader_neg,vader_neu,subjectivity,polarity,intensifier_count,hedge_count,negative_word_count,is_question,is_exclamation,entity_count,has_person,has_org,has_place,person_count,adj_count,adj_ratio,verb_count,noun_count
"After years of openly struggling with her weight (and health) and a seemingly self-imposed sabbatical from political lectures after backing Hillary Clinton in ’16, actress Lena Dunham announced to the world that it was Joaquin Phoenix’s unhinged Oscars tirade on the environment that has made her want to become vegan.",http://feedproxy.google.com/~r/breitbart/~3/Oj-zsanPFks/,Breitbart,environment,right,Biased,No agreement,[],5.0,0.5223880597014926,0.5,0.4462500000278905,0.125,0.0,0.0,0.0,0.0,0.32788146021328957,0.0744336569579288,0.09908256880733944,0.8387096774193549,0.3,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.6000000000000001,0.07692307692307693,0.026666666666666665,0.5714285714285714,0.42307692307692313
"Again and again, the information provided in the hearing completely contradicted the rosy statements that have been coming from Donald Trump and other White House officials and warned of a dire situation ahead.",https://www.alternet.org/2020/03/hearing-on-coronavirus-ends-abruptly-as-white-house-tells-experts-to-come-to-emergency-meeting/,Alternet,vaccine,,Biased,Expresses writer’s opinion,"['again', 'and', 'rosy']",9.82,0.3432835820895523,0.32653061224489793,0.44886363640305393,0.125,0.0,0.1875,0.181818182,1.0,0.10674733388022972,0.0,0.37431192660550455,0.6709677419354839,0.258333333,0.5509259261111111,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.2,0.23076923076923078,0.12121212133333333,0.2857142857142857,0.19230769230769232
"Ah yes, the stereotype of the dumb slut. Of course, conservative lawyers before the court carefully avoid the words ""dumb"" or ""slut"" when arguing that we shouldn't treating birth control exactly as we treat any other prescription medication. ",https://feeds.feedblitz.com/~/623421842/0/alternet_all~Trump%e2%80%99s-war-on-birth-control-rages-on-%e2%80%94-even-as-the-world-is-falling-apart/,Alternet,universal health care,left,Biased,Expresses writer’s opinion,"['dumb', 'slut']",9.05,0.3963515754560531,0.37755102040816324,0.4440789474652548,0.25,0.0,0.125,0.105263158,1.0,0.019585726004922033,0.19741100323624597,0.7027522935779816,0.185483870967742,0.525,0.47500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.14035087733333332,0.2857142857142857,0.38461538461538464
"Ahead of the Nov. 3 election the Republican president is trailing in opinion polls to Biden, who has hammered Trump for his response to the protests and the pandemic.",https://www.reuters.com/article/us-usa-election-trump/trump-delights-supporters-alarms-health-officials-with-tulsa-rally-idUSKBN23R0G5,Reuters,blm,,Non-biased,Entirely factual,[],1.0,0.27031509121061364,0.2857142857142857,0.32974137939560877,0.25,0.0,0.0,0.0,0.0,0.3861771944216571,0.0,0.11743119266055045,0.8967741935483874,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4,0.07692307692307693,0.045977012,0.14285714285714285,0.2692307692307693
"Aides and supporters of both senators, who have more or less remained allies even while running against each other for the 2020 Democratic presidential nomination, had accused each other of dirty tricks and lying in recent days after a series of leaks to the media, culminating in Warren saying in a statement that Sanders once told her he didn't think a woman could win the presidency.",https://www.nbcnews.com/politics/2020-election/warren-sanders-de-escalate-campaign-feud-over-contested-remark-n1115881?cid=public-rss_20200115,MSNBC,gender,left,Non-biased,Entirely factual,"['dirty', 'tricks']",1.61,0.6351575456053068,0.6632653061224489,0.34943181827183956,0.125,0.0,0.125,0.06060606,1.0,0.33905865463494667,0.1407766990291262,0.2385321100917431,0.6483870967741937,0.395238095,0.5780423277777778,0.0,0.5,0.0,0.0,0.0,0.41666666666666663,0.0,1.0,1.0,0.0,0.46153846153846156,0.12121212133333333,0.6428571428571428,0.5
"Airlines for America, the lobbying group representing major U.S. carriers, has warned that the U.S. airline industry is unlikely to bounce back from the COVID-19 drop for at least four years.",https://www.huffpost.com/entry/us-airline-industry-covid-19-2024_n_5f515e90c5b62b3add3df31b,HuffPost,vaccine,,Non-biased,Entirely factual,[],1.0,0.3117744610281924,0.3061224489795918,0.41129032258820564,0.625,0.5,0.0,0.0,0.0,0.22415914684167348,0.0,0.30091743119266057,0.7354838709677419,0.35,0.453125,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,1.0,1.0,0.0,0.15384615384615385,0.08602150533333333,0.21428571428571427,0.34615384615384615
"Alabama has the most restrictive abortion law in the U.S., banning abortion at any stage of pregnancy and for any reason, including in cases of rape and incest.",https://eu.usatoday.com/story/news/factcheck/2020/04/30/fact-check-andrew-cuomo-new-york-law-does-not-allow-abortion-up-until-birth/3014473001/,USA Today,abortion,center,Non-biased,Entirely factual,[],1.0,0.26036484245439473,0.2755102040816326,0.3281250000205078,0.375,0.16666666666666666,0.0,0.0,0.0,0.14802091878589008,0.0,0.2715596330275229,0.7612903225806452,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.07692307692307693,0.047619048,0.21428571428571427,0.34615384615384615
"Alarmingly, the Trump administration wants to take the reins off payday lenders.",https://www.huffpost.com/entry/bank-fees-high-cost-low-income_l_5c5ccfd9e4b03afe8d65f468,HuffPost,student-debt,left,Biased,Somewhat factual but also opinionated,['alarmingly'],8.17,0.12769485903814262,0.11224489795918367,0.5156250000322266,0.125,0.0,0.0625,0.166666666,1.0,0.21641714520098443,0.0,0.4532110091743119,0.6016129032258065,0.35,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.15384615384615385
"Alex Berenson, a former reporter at the New York Times who has written extensively debunking fearmongering claims related to the lockdowns wrote on Twitter Thursday that the tech giant to benefit the most from pandemic stay-home orders is refused to sell his latest book.",https://thefederalist.com/2020/06/04/amazon-bans-coronavirus-skeptics-book-but-still-sells-books-by-hitler-the-unabomber/,Federalist,coronavirus,right,Biased,Somewhat factual but also opinionated,"['fearmongering', 'claims']",7.41,0.4444444444444445,0.43877551020408156,0.4090909091505681,0.125,0.0,0.125,0.09090909,1.0,0.6059269893355209,0.10355987055016182,0.08623853211009173,0.8225806451612904,0.512554113,0.6457431455555556,0.0,0.5,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.2,0.3076923076923077,0.12121212133333333,0.5714285714285714,0.34615384615384615
"All but seven House Democrats voted Friday for a bill which ends legal and civic rights for women by allowing men who say they are transgender to freely use women’s legal rights, sports leagues, institutions, and private spaces.",https://www.breitbart.com/2020-election/2019/05/17/gop-defends-womens-rights-dems-vote-transgender-ideology/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,gender,right,Non-biased,Entirely factual,['say'],1.53,0.373134328358209,0.37755102040816324,0.37993421046124587,0.125,0.0,0.0625,0.052631578,1.0,0.8851517637407711,0.2815533980582524,0.0,0.7193548387096774,0.39375,0.6666666666666667,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.38461538461538464,0.175438596,0.3571428571428571,0.38461538461538464
"All elected officials and candidates need to start being asked in public, on videos immediately posted to social media, why they aren’t doing anything to keep naked men from getting access to naked girls in showers, bathrooms, and locker rooms.",https://thefederalist.com/2020/06/16/scotuss-transgender-ruling-firebombs-the-constitution/,Federalist,marriage-equality,,Biased,Expresses writer’s opinion,[],8.0,0.3996683250414594,0.39795918367346933,0.3984375000249023,0.125,0.0,0.0,0.0,0.0,0.5022046759639048,0.0,0.0,1.0,0.233333333,0.560185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.09999999999999999,0.6428571428571428,0.46153846153846156
All of this paints the picture of an administration unprepared and unable to fulfill key duties in keeping American citizens safe.,https://www.alternet.org/2020/02/trump-is-already-bungling-the-coronavirus-response-and-it-could-get-much-worse/,Alternet,vaccine,,Biased,Expresses writer’s opinion,"['unprepared', 'unable']",9.9,0.21061359867330018,0.2040816326530612,0.4196428571512276,0.125,0.0,0.125,0.19047619,1.0,0.861259228876128,0.3786407766990292,0.0,0.6225806451612904,0.5,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.38461538461538464,0.3174603173333333,0.21428571428571427,0.15384615384615385
All of which makes it obvious that Trump's claim that he closed the borders to reduce the spread of the virus is false.,https://www.alternet.org/2020/03/crisis-in-chief-the-president-is-spreading-disinformation-about-the-coronavirus-and-theres-no-way-to-stop-him/,Alternet,vaccine,,Biased,Expresses writer’s opinion,"['claim', 'obvious']",9.74,0.19237147595356552,0.22448979591836732,0.22826086951426638,0.125,0.0,0.125,0.173913044,1.0,0.5022046759639048,0.0,0.0,1.0,0.4,0.4629629627777778,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.2,0.15384615384615385,0.11594202933333332,0.21428571428571427,0.15384615384615385
"All of which serves as an important reminder: the president isn’t just ignoring scientists and related policy experts; he’s also ignoring his own administration that issued a related report, noting that climate change is a global security threat.",http://www.msnbc.com/rachel-maddow-show/trumps-national-security-team-rejects-his-climate-stance-too,MSNBC,environment,left,Biased,Somewhat factual but also opinionated,[],6.5,0.4029850746268657,0.37755102040816324,0.4687500000292969,0.125,0.0,0.0,0.0,0.0,0.15314807219031995,0.14724919093851133,0.35045871559633024,0.5435483870967742,0.56,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.175438596,0.3571428571428571,0.42307692307692313
"All these gun controls, and more, dovetail well with Joe Biden’s myriad gun control positions and his promise to come after gun companies if he gets elected.",http://feedproxy.google.com/~r/breitbart/~3/SV-gvPDfvTI/,Breitbart,gun control,right,Non-biased,Expresses writer’s opinion,"['dovetail', 'myriad']",5.48,0.25538971807628524,0.26530612244897955,0.3472222222717014,0.125,0.0,0.125,0.148148148,1.0,0.31470467596390483,0.22330097087378645,0.39082568807339446,0.43387096774193556,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.2,0.15384615384615385,0.098765432,0.21428571428571427,0.3076923076923077
"All those bonanzas could have been used to fix your roads, bridges, mass transits, schools, clinics, and drinking water systems. Egomaniac Trump doesn't care about you; for him, it's about using the government to enrich himself and his family members and to bail out his failing hotels and golf courses.",https://feeds.feedblitz.com/~/636033568/0/alternet_all~Ralph-Nader-offers-practical-advice-for-casting-informed-votes/,Alternet,taxes,left,Biased,Expresses writer’s opinion,"['bonanzas', 'Egomaniac']",8.8,0.49751243781094534,0.5,0.39000000002437496,0.25,0.0,0.125,0.08,1.0,0.1371000820344545,0.0,0.20183486238532108,0.8225806451612904,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.576923076923077
"All wearing masks as mandated by the church, and some in Black Lives Matter T-shirts, mourner after mourner walked slowly past the casket to pay their respects to Brooks, who lay in a white suit with gold buttons and aviator sunglasses on his face.",https://www.reuters.com/article/us-miineapolis-police-atlanta-memorial/public-honors-rayshard-brooks-in-atlanta-after-fatal-police-shooting-idUSKBN23T1IN,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1.0,0.406301824212272,0.43877551020408156,0.3110795454569424,0.125,0.0,0.0,0.0,0.0,0.248974569319114,0.11165048543689322,0.24770642201834864,0.6709677419354839,0.227777778,0.4783950616666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.23076923076923078,0.09090909066666666,0.3571428571428571,0.5
"Almost all of this is gibberish; Trump still can’t speak coherently about California’s wildfires; and no officials in the Golden State ever conceded that he was “right” about the subject, because he wasn’t.",http://www.msnbc.com/rachel-maddow-show/his-environmental-record-trump-turns-greenhouse-gaslighting,MSNBC,environment,left,Biased,Expresses writer’s opinion,"['gibberish', 'coherently']",9.21,0.33665008291873966,0.32653061224489793,0.42613636371413355,0.125,0.0,0.125,0.121212122,1.0,0.35044093519278097,0.0,0.11743119266055045,0.8967741935483874,0.517261905,0.6832010583333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.07692307692307693,0.04040404,0.14285714285714285,0.19230769230769232
"Alphabet Inc.’s Google, the world’s largest online advertising platform, blocked advertising from finance blog ZeroHedge.com last week because of what it deemed hateful comments from users posted to the website’s articles.",https://www.foxbusiness.com/technology/civil-rights-facebook-ad-boycott,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1.0,0.36318407960199006,0.3061224489795918,0.5987903225999244,0.375,0.0,0.0,0.0,0.0,0.16965750615258413,0.0,0.2844036697247706,0.7500000000000001,0.066666667,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3076923076923077,0.17204301066666666,0.21428571428571427,0.42307692307692313
"Already, American taxpayers are forced to annually subsidize about $18.5 billion in medical costs for illegal aliens, according to estimates by Chris Conover, formerly of the Center for Health Policy and Inequalities Research at Duke University.",http://feedproxy.google.com/~r/breitbart/~3/0tctUUU8Vao/,Breitbart,universal health care,right,Biased,Somewhat factual but also opinionated,"['illegal', 'aliens', 'forced']",8.17,0.4013266998341625,0.3571428571428571,0.5312499999707031,0.25,0.0,0.1875,0.166666666,1.0,0.10997744052502051,0.0,0.29908256880733947,0.7370967741935485,0.133333333,0.47222222222222227,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.2,0.23076923076923078,0.11111111066666665,0.21428571428571427,0.15384615384615385
"Also during his speech, Trump said his administration defends Christians and Jews from the radical left Democrats and condemns the socialism that he claims has ravaged Venezuela.",https://www.foxnews.com/politics/trump-says-we-have-god-on-our-side-in-2020-election-as-soleimanis-bloody-rampage-comes-to-an-end.amp,Fox News,islam,,Biased,Somewhat factual but also opinionated,"['claims', 'ravaged']",7.98,0.2902155887230514,0.26530612244897955,0.49305555565581594,0.125,0.0,0.125,0.148148148,1.0,0.24041222313371613,0.0,0.2073394495412844,0.817741935483871,0.0,0.5555555555555556,0.5,0.5,0.0,0.0,0.0,0.41666666666666663,0.0,1.0,1.0,0.0,0.15384615384615385,0.098765432,0.3571428571428571,0.11538461538461539
"Also, Biden told a New Hampshire audience in February that PLCAA gave gun makers “a loophole that does not allow them to be sued for the carnage they are creating,” Breitbart News reported.",http://feedproxy.google.com/~r/breitbart/~3/uAUf57Wb9sk/,Breitbart,gun control,right,Non-biased,Entirely factual,[],1.0,0.3084577114427861,0.32653061224489793,0.3295454546455965,0.125,0.16666666666666666,0.0,0.0,0.0,0.2608695652173913,0.0,0.2128440366972477,0.8129032258064518,0.454545455,0.6313131311111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.2,0.0,0.0,0.42857142857142855,0.19230769230769232
"Also, decades of NRA propaganda have convinced people to associate guns with safety and, indeed, as the economy craters, the NRA is treating this crisis as another opportunity to sell guns to people.",https://www.alternet.org/2020/03/why-buying-a-gun-because-of-the-pandemic-is-a-huge-mistake/,Alternet,gun-control,left,Biased,No agreement,['propaganda'],5.61,0.3250414593698176,0.32653061224489793,0.3863636364616476,0.125,0.3333333333333333,0.0625,0.06060606,1.0,0.5581419196062346,0.31067961165048547,0.291743119266055,0.43387096774193556,0.1,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.42307692307692313
"Although Biden had voted for the Hyde Amendment continuously over the span of his 40-year political career, the public acknowledgment drew the ire of pro-choice groups and activists.",https://www.breitbart.com/2020-election/2020/03/31/pro-life-house-democrat-biden-was-pressured-to-adopt-extreme-abortion-stance/,Breitbart,abortion,right,Non-biased,Entirely factual,[],1.0,0.29684908789386405,0.2755102040816326,0.4754464286547154,0.125,0.0,0.0,0.0,0.0,0.5022046759639048,0.0,0.0,1.0,0.083333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.2,0.38461538461538464,0.23809523866666665,0.14285714285714285,0.2692307692307693
"Although duties set to kick in soon will affect all manner of sports equipment that hasn’t been made in America for decades, baseball enthusiasts are perhaps affected most because so many items are needed to play the game.",https://www.alternet.org/2019/09/everything-you-need-to-play-baseball-is-made-in-china-and-getting-hit-by-trumps-tariffs/,Alternet,sport,left,Non-biased,Entirely factual,[],1.0,0.36318407960199006,0.37755102040816324,0.35032894745939547,0.125,0.0,0.0,0.0,0.0,0.7554347826086957,0.1877022653721683,0.07155963302752293,0.7500000000000001,0.466666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.07692307692307693,0.03508771866666666,0.5,0.34615384615384615
"Although Facebook Chief Operating Officer Sheryl Sandberg specified that her donation to Planned Parenthood Action Fund was a personal one, and not associated with Facebook, it is worth noting that in the last year the social media giant Sandberg leads has been caught censoring pro-life political ads.",https://thefederalist.com/2019/07/01/first-facebook-censored-pro-life-content-now-top-exec-donated-million-bucks-abortion-factory/,Federalist,abortion,right,Non-biased,Somewhat factual but also opinionated,[],2.5,0.4958540630182422,0.4693877551020408,0.4587765958411735,0.125,0.0,0.0,0.0,0.0,0.6182321575061526,0.06472491909385114,0.0,0.9354838709677419,0.247619048,0.58994709,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.2,0.6153846153846154,0.22695035466666663,0.3571428571428571,0.2692307692307693
"Although he didn’t seem to direct his comments at anyone in particular, many celebrities that consider themselves climate change activists have not adjusted their lifestyles of taking private jets to their engagements around the globe, for example, Leonardo DiCaprio, Katy Perry and Orlando Bloom all took heat in 2019 when they were among the A-listers to attend Google’s climate change conference by way of private jets and mega yachts.",https://www.foxnews.com/entertainment/golden-globe-joaquin-phoenix-hollywood-climate-activists-private-jets,Fox News,environment,right,Biased,Somewhat factual but also opinionated,[],6.5,0.7213930348258707,0.693877551020408,0.4429347827151834,0.125,0.0,0.0,0.0,0.0,0.580701394585726,0.0372168284789644,0.0,0.9629032258064517,0.396666667,0.6407407405555556,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,1.0,0.0,0.6000000000000001,0.38461538461538464,0.09661835733333332,0.5,0.7307692307692308
"Although in part a celebration, the day is also observed solemnly to honor those who suffered during slavery in the United States with the arrival of the first enslaved Africans over 400 years ago.",https://www.reuters.com/article/us-minneapolis-police-juneteenth-factbox/what-is-juneteenth-and-how-are-people-commemorating-it-this-year-idUSKBN23N3A0,Reuters,blm,,Non-biased,Entirely factual,[],1.0,0.3217247097844113,0.336734693877551,0.34191176477136953,0.125,0.0,0.0,0.0,0.0,0.19488310090237898,0.2718446601941748,0.4220183486238532,0.35806451612903234,0.333333333,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,0.0,1.0,0.2,0.07692307692307693,0.039215686666666666,0.2857142857142857,0.23076923076923078
"Although Islamic extremism gets disproportionate attention, in the United States right-wing extremists were responsible for more than 76% of terrorist attacks and plots in the U.S. in 2019 and 90% in the first half of 2020.",https://feeds.feedblitz.com/~/638015996/0/usatoday-newstopstories~Terror-attacks-in-France-over-Mohammad-cartoons-spark-debate-on-secularism-Islamophobia/,USA Today,islam,,Non-biased,Entirely factual,[],1.0,0.3648424543946932,0.3571428571428571,0.4166666666510417,0.375,0.16666666666666666,0.0,0.0,0.0,0.22415914684167348,0.18446601941747576,0.3119266055045872,0.5419354838709677,0.3875,0.6643518516666667,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,1.0,0.0,0.5384615384615385,0.25925925866666666,0.07142857142857142,0.34615384615384615
"Although U.S.-based sporting goods companies now produce almost none of their own gear, increasing the cost of imports from China could still jeopardize thousands of U.S. white collar jobs in design, product development, and sales and marketing.",https://www.alternet.org/2019/09/everything-you-need-to-play-baseball-is-made-in-china-and-getting-hit-by-trumps-tariffs/,Alternet,sport,left,Non-biased,Somewhat factual but also opinionated,[],2.5,0.4013266998341625,0.36734693877551017,0.49662162171853874,0.625,0.16666666666666666,0.0,0.0,0.0,0.5022046759639048,0.0,0.0,1.0,0.5,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.23076923076923078,0.108108108,0.21428571428571427,0.576923076923077
"Alzheimer’s patients, lower-income preschool children, and HIV and cancer patients are among the Americans whose needs may go unmet so that the Trump administration can afford to detain thousands of migrant children.",https://www.alternet.org/2019/03/trump-to-divert-385-million-from-crucial-health-programs-to-fund-government-sanctioned-child-abuse/,Alternet,immigration,left,Biased,Expresses writer’s opinion,[],8.0,0.3532338308457712,0.31632653061224486,0.5214843750325927,0.125,0.16666666666666666,0.0,0.0,0.0,0.09100697292862997,0.0,0.35596330275229354,0.6870967741935486,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.2,0.23076923076923078,0.125,0.21428571428571427,0.38461538461538464
"Amanda Kifferly, vice president of abortion access for The Women’s Centers, explained that she’s seeing some of the ways that the coronavirus is making it harder for women to get an abortion, which was already difficult because of all the needless bureaucratic obstacles put in place by conservative legislators.",https://www.alternet.org/2020/05/the-pandemic-has-triggered-an-abortion-crisis/,Alternet,abortion,left,Non-biased,Entirely factual,['needless'],1.41,0.5124378109452736,0.48979591836734687,0.4477040816529815,0.125,0.0,0.0625,0.040816326,1.0,0.18180885972108285,0.0,0.17981651376146787,0.841935483870968,0.5,0.39583333333333337,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,0.0,0.2,0.38461538461538464,0.13605442133333334,0.3571428571428571,0.46153846153846156
Amazon first refused to publish a book skeptical of the mainstream narrative on the novel Wuhan coronavirus while still continuing to promote works by anarchists and Adolf Hitler.,https://thefederalist.com/2020/06/04/amazon-bans-coronavirus-skeptics-book-but-still-sells-books-by-hitler-the-unabomber/,Federalist,coronavirus,right,Biased,Somewhat factual but also opinionated,"['Wuhan', 'coronavirus', 'wuhan']",8.5,0.29187396351575456,0.2755102040816326,0.45535714296595986,0.125,0.0,0.1875,0.214285714,1.0,0.6422785069729287,0.31391585760517804,0.2422018348623853,0.4741935483870968,0.416666667,0.48611111111111116,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.2,0.15384615384615385,0.09523809466666666,0.2857142857142857,0.23076923076923078
"Amazon hit back at former Vice President Joe Biden on Friday after the presumptive Democratic Party presidential nominee criticized the company for paying a low effective tax rate, reminding him that Congress writes the tax laws, and he was part of it.",https://www.breitbart.com/economy/2020/05/24/amazon-hits-back-at-joe-biden-you-spent-3-decades-in-the-senate/,Breitbart,taxes,right,Non-biased,Entirely factual,[],1.0,0.4129353233830846,0.4183673469387755,0.3794642857737165,0.125,0.0,0.0,0.0,0.0,0.7280045118949959,0.24757281553398058,0.17247706422018347,0.6032258064516131,0.275,0.638888888888889,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,1.0,0.0,0.2,0.38461538461538464,0.15873015866666665,0.3571428571428571,0.2692307692307693
"Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change, according to the grassroots Amazon employee organization Amazon Employees For Climate Justice (AECJ)‏.",https://www.alternet.org/2020/01/amazon-threatens-to-fire-employees-demanding-climate-justice/,Alternet,environment,left,Biased,Somewhat factual but also opinionated,[],6.5,0.3466003316749586,0.3061224489795918,0.5383064516586441,0.125,0.16666666666666666,0.0,0.0,0.0,0.6422785069729287,0.35436893203883496,0.25504587155963304,0.4241935483870968,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.07692307692307693,0.04301075333333333,0.2857142857142857,0.3076923076923077
Amazon turns to Chinese firm on US blacklist to meet thermal camera needs,https://www.foxbusiness.com/technology/amazon-chinese-firm-blacklist-thermal-cameras,Fox News,islam,,Non-biased,Entirely factual,[],1.0,0.11608623548922056,0.12244897959183672,0.3173076922698317,0.0,0.16666666666666666,0.0,0.0,0.0,0.5934167350287121,0.20064724919093851,0.0,0.8000000000000002,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.15384615384615385,0.20512820533333334,0.14285714285714285,0.15384615384615385
America is in the midst of a new cultural civil war that for years has been brewing under the surface as left-wing academics breed aggressively woke children now permeating throughout the nation’s mainstream institutions.,https://thefederalist.com/2020/06/12/welcome-to-your-new-world-order-a-rundown-of-woke-insanity-amid-the-newest-cultural-revolution/?utm_campaign=ACTENGAGE,Federalist,marriage-equality,,Biased,Expresses writer’s opinion,"['left-wing', 'breed', 'aggressively', 'woke', 'civil', 'war']",10.0,0.3615257048092869,0.336734693877551,0.47426470596714154,0.125,0.0,0.375,0.352941176,1.0,0.1253076292042658,0.0,0.29724770642201837,0.7387096774193548,0.277272727,0.6212121211111111,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.3076923076923077,0.15686274533333333,0.2857142857142857,0.38461538461538464
"America is likely to remain a relative manufacturing wasteland, as barren as Trump’s own ill-conceived ideas on trade.",https://www.alternet.org/2019/09/trump-is-incapable-of-fixing-relations-with-china-and-his-trade-war-is-likely-to-grow-more-destructive/,Alternet,international-politics-and-world-news,left,Biased,Expresses writer’s opinion,"['barren', 'ill-conceived', 'wasteland']",10.0,0.19071310116086235,0.173469387755102,0.4895833333430989,0.125,0.0,0.1875,0.333333334,1.0,0.5022046759639048,0.0,0.0,1.0,0.666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,0.0,0.3076923076923077,0.29629629599999996,0.14285714285714285,0.15384615384615385
America would be better off as a borderless rest stop for the world’s predators and parasites.,https://www.breitbart.com/clips/2020/02/07/carlson-warns-of-radical-new-way-forward-act-protecting-criminals-from-deportation-makes-the-green-new-deal-look-like-the-status-quo/?utm_source=facebook&utm_medium=social,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['predators', 'parasites', 'borderless', 'rest', 'stop']",10.0,0.15091210613598674,0.1530612244897959,0.36328125002270506,0.125,0.0,0.3125,0.625,1.0,0.5934167350287121,0.24595469255663432,0.2110091743119266,0.5693548387096775,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.15384615384615385,0.16666666666666666,0.0,0.19230769230769232
"American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel, aluminum, and Chinese products — dooming predictions made by free traders that have yet to pan out.",https://www.breitbart.com/politics/2019/01/04/free-traders-prediction-of-tariff-doom-fails-as-u-s-manufacturing-booms/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,international-politics-and-world-news,right,Non-biased,Somewhat factual but also opinionated,[],2.5,0.39469320066334995,0.4081632653061224,0.3567073170222943,0.125,0.0,0.0,0.0,0.0,0.39848236259228875,0.11488673139158576,0.20183486238532108,0.7080645161290323,0.373333333,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,0.0,0.0,0.2,0.46153846153846156,0.19512195066666665,0.5,0.38461538461538464
